SENTENCE,TAG,NER
Które macie polecane hatchbacki,rekomendacja,O O O B-NAD 
Które macie polecane suvy,rekomendacja,O O O B-NAD 
Które macie polecane sedany,rekomendacja,O O O B-NAD
Zarekomenduj mi jakiegoś hatchbacka,rekomendacja,O O O B-NAD 
Zarekomenduj mi jakiegoś suva,rekomendacja,O O O B-NAD 
Zarekomenduj mi jakiegoś sedana,rekomendacja,O O O B-NAD 
Zarekomenduj jakiegoś hatchbacka,rekomendacja,O O B-NAD 
Zarekomenduj jakiegoś suva,rekomendacja,O O B-NAD 
Zarekomenduj jakiegoś sedana,rekomendacja,O O B-NAD 
Poleć jakiegoś hatchbacka,rekomendacja,O O B-NAD
Automatyczna skrzynia,rekomendacja,B-SKRZ O 
Automatyczna skrzynia biegów,rekomendacja,B-SKRZ O O
Automat,rekomendacja,B-SKRZ
Automatyczna,rekomendacja,B-SKRZ
Skrzynia automatyczna,rekomendacja,O B-SKRZ
Manual,rekomendacja,B-SKRZ
Manualna,rekomendacja,B-SKRZ
Manualna skrzynia biegów,rekomendacja,B-SKRZ O O
Manualna skrzynia,rekomendacja,B-SKRZ O
Skrzynia manualna,rekomendacja,O B-SKRZ
Automatyczna skrzynia,rekomendacja,B-SKRZ O 
Automatyczna skrzynia biegów,rekomendacja,B-SKRZ O O
Automat,rekomendacja,B-SKRZ
Automatyczna,rekomendacja,B-SKRZ
Skrzynia automatyczna,rekomendacja,O B-SKRZ
Manual,rekomendacja,B-SKRZ
Manualna,rekomendacja,B-SKRZ
Manualna skrzynia biegów,rekomendacja,B-SKRZ O O
Manualna skrzynia,rekomendacja,B-SKRZ O
Skrzynia manualna,rekomendacja,O B-SKRZ
Benzyna,rekomendacja,B-SIL
Benzynowy,rekomendacja,B-SIL
Silnik benzynowy,rekomendacja,O B-SIL
Hybryda,rekomendacja,B-SIL
Hybrydowy,rekomendacja,B-SIL
Silnik hybrydowy,rekomendacja,O B-SIL
Hybrydowy silnik,rekomendacja,B-SIL O
Benzynowy silnik,rekomendacja,B-SIL O
Benzyna,rekomendacja,B-SIL
Benzynowy,rekomendacja,B-SIL
Silnik benzynowy,rekomendacja,O B-SIL
Hybryda,rekomendacja,B-SIL
Hybrydowy,rekomendacja,B-SIL
Silnik hybrydowy,rekomendacja,O B-SIL
Hybrydowy silnik,rekomendacja,B-SIL O
Benzynowy silnik,rekomendacja,B-SIL O
Poleć jakiegoś suva,rekomendacja,O O B-NAD 
Poleć jakiegoś sedana,rekomendacja,O O B-NAD 
Zarekomenduj mi hatchbacka,rekomendacja,O O B-NAD 
Zarekomenduj mi suva,rekomendacja,O O B-NAD 
Zarekomenduj mi sedana,rekomendacja,O O B-NAD 
Szukam samochodu w automacie,rekomendacja,O O O B-SKRZ 
Szukam auta w automacie,rekomendacja,O O O B-SKRZ 
Rekomendowany samochód w automacie,rekomendacja,O O O B-SKRZ 
Rekomendowane auto w automacie,rekomendacja,O O O B-SKRZ 
Polecany samochód w automacie,rekomendacja,O O O B-SKRZ 
Polecane auto w automacie,rekomendacja,O O O B-SKRZ 
Który samochód w automacie,rekomendacja,O O O B-SKRZ 
Które auto w automacie,rekomendacja,O O O B-SKRZ
Zarekomenduj mi samochód z automatyczną skrzynią biegów,rekomendacja,O O O O B-SKRZ O O 
Zarekomenduj mi samochód z manualną skrzynią biegów,rekomendacja,O O O O B-SKRZ O O 
Szukam samochodu z automatyczną skrzynią,rekomendacja,O O O B-SKRZ O 
Szukam auta z automatyczną skrzynią,rekomendacja,O O O B-SKRZ O 
Polecane samochody z automatyczną skrzynią,rekomendacja,O O O B-SKRZ O 
Polecane auta z automatyczną skrzynią,rekomendacja,O O O B-SKRZ O 
Szukam samochodu z manualną skrzynią,rekomendacja,O O O B-SKRZ O 
Szukam auta z manualną skrzynią,rekomendacja,O O O B-SKRZ O 
Rekomendowane samochody z manualną skrzynią,rekomendacja,O O O B-SKRZ O 
Rekomendowane auta z manualną skrzynią,rekomendacja,O O O B-SKRZ O 
Szukam samochodu ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Szukam auta ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Polecane samochody ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Polecane samochody ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Rekomendowane samochody ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Rekomendowane auta ze skrzynią w automacie,rekomendacja,O O O O O B-SKRZ 
Szukam samochodu ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Szukam auta ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Polecane samochody ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Polecane samochody ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Rekomendowane samochody ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Rekomendowane auta ze skrzynią w manualu,rekomendacja,O O O O O B-SKRZ 
Szukam hatchbacka ze skrzynią automatyczną,rekomendacja,O B-NAD O O B-SKRZ 
Szukam suva ze skrzynią automatyczną,rekomendacja,O B-NAD O O B-SKRZ 
Szukam sedana ze skrzynią automatyczną,rekomendacja,O B-NAD O O B-SKRZ 
Szukam hatchbacka ze skrzynią manualną,rekomendacja,O B-NAD O O B-SKRZ 
Szukam suva ze skrzynią manualną,rekomendacja,O B-NAD O O B-SKRZ 
Szukam suva ze skrzynią manualną,rekomendacja,O B-NAD O O B-SKRZ 
Hatchback ze skrzynią automatyczną,rekomendacja,B-NAD O O B-SKRZ 
Suv ze skrzynią automatyczną,rekomendacja,B-NAD O O B-SKRZ 
Sedan ze skrzynią automatyczną,rekomendacja,B-NAD O O B-SKRZ 
Hatchback ze skrzynią manualną,rekomendacja,B-NAD O O B-SKRZ 
Suv ze skrzynią manualną,rekomendacja,B-NAD O O B-SKRZ 
Sedan ze skrzynią manualną,rekomendacja,B-NAD O O B-SKRZ 
Hatchback z automatyczną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Suv z automatyczną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Sedan z automatyczną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Hatchback z manualną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Suv z manualną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Sedan z manualną skrzynią biegów,rekomendacja,B-NAD O B-SKRZ O O 
Polecane samochody na benzynę,rekomendacja,O O O B-SIL 
Polecane auta na benzynę,rekomendacja,O O O B-SIL 
Rekomendowane samochody na benzynę,rekomendacja,O O O B-SIL 
Rekomendowane auta na benzynę,rekomendacja,O O O B-SIL 
Szukam samochodu na benzynę,rekomendacja,O O O B-SIL 
Szukam auta na benzynę,rekomendacja,O O O B-SIL 
Polecane samochody hybrydowe,rekomendacja,O O B-SIL 
Polecane auta hybrydowe,rekomendacja,O O B-SIL 
Rekomendowane samochody hybrydowe,rekomendacja,O O B-SIL 
Rekomendowane auta hybrydowe,rekomendacja,O O B-SIL 
Szukam samochodu hybrydowego,rekomendacja,O O B-SIL 
Szukam auta hybrydowego,rekomendacja,O O B-SIL 
Polecane samochody benzynowe,rekomendacja,O O B-SIL 
Polecane auta benzynowe,rekomendacja,O O B-SIL 
Rekomendowane samochody benzynowe,rekomendacja,O O B-SIL 
Rekomendowane auta benzynowe,rekomendacja,O O B-SIL 
Szukam samochodu benzynowego,rekomendacja,O O B-SIL 
Szukam auta benzynowego,rekomendacja,O O B-SIL 
Polecane samochody z silnikiem hybrydowym,rekomendacja,O O O O B-SIL 
Polecane auta z silnikiem hybrydowym,rekomendacja,O O O O B-SIL 
Rekomendowane samochody z silnikiem hybrydowym,rekomendacja,O O O O B-SIL 
Rekomendowane auta z silnikiem hybrydowym,rekomendacja,O O O O B-SIL 
Szukam samochodu z silnikiem benzynowym,rekomendacja,O O O O B-SIL 
Szukam auta z silnikiem benzynowym,rekomendacja,O O O O B-SIL 
Samochód z silnikiem benzynowym,rekomendacja,O O O B-SIL 
Samochód z silnikiem hybrydowym,rekomendacja,O O O B-SIL 
Auto z silnikiem hybrydowym,rekomendacja,O O O B-SIL 
Auto z silnikiem benzynowym,rekomendacja,O O O B-SIL 
Samochód z automatyczną skrzynią biegów,rekomendacja,O O B-SKRZ O O 
Auto z automatyczną skrzynią biegów,rekomendacja,O O B-SKRZ O O 
Samochód z manualną skrzynią biegów,rekomendacja,O O B-SKRZ O O 
Auto z manualną skrzynią biegów,rekomendacja,O O B-SKRZ O O 
Szukam hatchbacka ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Szukam suva ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Szukam sedana ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Rekomendowane hatchbacki ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Rekomendowane suvy ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Rekomendowane sedany ze skrzynią automatyczną na benzynę,rekomendacja,O B-NAD O O B-SKRZ O B-SIL 
Szukam hatchbacka ze skrzynią automatyczną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Szukam hatchbacka ze skrzynią automatyczną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Szukam hatchbacka ze skrzynią automatyczną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Szukam hatchbacka ze skrzynią manualną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Szukam hatchbacka ze skrzynią manualną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Szukam hatchbacka ze skrzynią manualną hybrydowego,rekomendacja,O B-NAD O O B-SKRZ B-SIL 
Rekomendowane hatchbacki ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane suvy ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane sedany ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane hatchbacki ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane suvy ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane sedany ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane hatchbacki ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane suvy ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane sedany ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane hatchbacki ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane suvy ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Rekomendowane sedany ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane hatchbacki ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane suvy ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane sedany ze skrzynią automatyczną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane hatchbacki ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane suvy ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane sedany ze skrzynią automatyczną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane hatchbacki z silnikiem hybrydowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane suvy z silnikiem hybrydowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane sedany z silnikiem hybrydowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane hatchbacki z silnikiem benzynowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane suvy z silnikiem benzynowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane sedany z silnikiem benzynowym i automatyczną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane hatchbacki ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane suvy ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane sedany ze skrzynią manualną i silnikiem hybrydowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane hatchbacki ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane suvy ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane sedany ze skrzynią manualną i silnikiem benzynowym,rekomendacja,O B-NAD O O B-SKRZ O O B-SIL 
Polecane hatchbacki z silnikiem hybrydowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane suvy z silnikiem hybrydowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane sedany z silnikiem hybrydowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane hatchbacki z silnikiem benzynowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane suvy z silnikiem benzynowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Polecane sedany z silnikiem benzynowym i manualną skrzynią biegów,rekomendacja,O B-NAD O O B-SIL O B-SKRZ O O 
Toyota yaris prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota auris prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota prius prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota aygo prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota camry prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota corolla prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota avensis prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota ch-r prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota highlander prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Toyota sequoia prędkość maksymalna,prędkość_maksymalna,O B-MODEL O O 
Prędkość maksymalna w Toyocie yaris,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie auris,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie prius,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie aygo,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie camry,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie corolla,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie avensis,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie ch-r,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie highlander,prędkość_maksymalna,O O O O B-MODEL 
Prędkość maksymalna w Toyocie sequoia,prędkość_maksymalna,O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie yaris,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie auris,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie prius,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie aygo,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie camry,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie corolla,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie avensis,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie ch-r,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie highlander,prędkość_maksymalna,O O O O O O B-MODEL 
Ile wynosi prędkość maksymalna w Toyocie sequoia,prędkość_maksymalna,O O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą yaris,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą auris,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą prius,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą aygo,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą camry,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą corolla,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą avensis,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą ch-r,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą highlander,prędkość_maksymalna,O O O O O B-MODEL 
Ile maksymalnie można jechać Toyotą sequoia,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty yaris,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty auris,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty prius,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty aygo,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty camry,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty corolla,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty avensis,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty ch-r,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty highlander,prędkość_maksymalna,O O O O O B-MODEL 
Ile wynosi maksymalna prędkość Toyoty sequoia,prędkość_maksymalna,O O O O O B-MODEL 
A ile km/h można jechać Toyotą yaris,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą auris,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą prius,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą aygo,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą camry,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą corolla,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą avensis,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą ch-r,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą highlander,prędkość_maksymalna,O O O O O O B-MODEL 
A ile km/h można jechać Toyotą sequoia,prędkość_maksymalna,O O O O O O B-MODEL 
prędkość maksymalna,prędkość_maksymalna,O O 
prędkość maksymalna samochodu,prędkość_maksymalna,O O O 
prędkość maksymalna tego samochodu,prędkość_maksymalna,O O O O 
prędkość maksymalna auta,prędkość_maksymalna,O O O 
prędkość maksymalna tego auta,prędkość_maksymalna,O O O O 
Ile wynosi prędkość maksymalna,prędkość_maksymalna,O O O O 
Ile maksymalnie mogę jechać tym samochodem,prędkość_maksymalna,O O O O O O 
Jaką prędkość maksymalną osiąga,prędkość_maksymalna,O O O O 
Jaką prędkość maksymalną on osiąga,prędkość_maksymalna,O O O O O 
Jaka on osiąga prędkość maksymalną,prędkość_maksymalna,O O O O O 
A ile kilometrów na godzinę można nim jechać,prędkość_maksymalna,O O O O O O O O 
a ile km/h można nim jechać,prędkość_maksymalna,O O O O O O 
a ile km/h można nim jechać maksymalnie,prędkość_maksymalna,O O O O O O O 
Ile wynosi maksymalna prędkość samochodu,prędkość_maksymalna,O O O O O 
Ile wynosi maksymalna prędkość auta,prędkość_maksymalna,O O O O O 
Ile wynosi maksymalna prędkość tego auta,prędkość_maksymalna,O O O O O O 
Ile wynosi maksymalna prędkość,prędkość_maksymalna,O O O O 
Toyota yaris przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota auris przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota prius przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota aygo przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota camry przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota corolla przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota avensis przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota ch-r przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota highlander przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota sequoia przyspieszenie,przyśpieszenie,O B-MODEL O 
Toyota yaris przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota auris przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota prius przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota aygo przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota camry przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota corolla przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota avensis przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota ch-r przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota highlander przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Toyota sequoia przyspieszenie do setki,przyśpieszenie,O B-MODEL O O O 
Jakie Toyota yaris ma przyspieszenie,przyśpieszenie,O O B-MODEL O O 
Jakie Toyota auris ma przyspieszenie,przyśpieszenie,O O B-MODEL O O 
Jakie Toyota prius ma przyspieszenie,przyśpieszenie,O O B-MODEL O O 
